,SourceID,RA,Dec,file_loc
10876,4000708700386,189.1099865,62.4034458,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708700386.jpeg
10877,AHZ2000gsz,150.3945455,2.0603777,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000gsz_300_300_3.jpeg
10878,4554714889,156.9702943,68.40144509999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4554714889.jpeg
10879,COS_24117,150.18683000000001,2.4783915000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_24117.jpeg
10880,AHZ2000td0,149.7697021,2.1529389,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000td0_300_300_3.jpeg
10881,587726015081218095,208.06528,2.1024735,/media/team_workspaces/astronomaly-project/images/18k-sample/587726015081218095.jpeg
10882,37948080,,,/media/team_workspaces/astronomaly-project/images/18k-sample/37948080.jpeg
10883,AHZ2000l58,149.8939506,2.0169368,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000l58_300_300_3.jpeg
10884,4000707147805,11.543844300000002,42.1147386,/media/team_workspaces/astronomaly-project/images/18k-sample/4000707147805.jpeg
10885,COS_10422,150.12147,2.304168,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_10422.jpeg
10886,4000712896449,11.4413844,41.998625,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712896449.jpeg
10887,AHZ2000fq1,150.72250359999998,2.0429042,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000fq1.jpeg
10888,16527900,,,/media/team_workspaces/astronomaly-project/images/18k-sample/16527900.jpeg
10889,40178377,,,/media/team_workspaces/astronomaly-project/images/18k-sample/40178377.jpeg
10890,4506350708,275.9404433,-30.3748622,/media/team_workspaces/astronomaly-project/images/18k-sample/4506350708.jpeg
10891,AHZ2000tat,149.7295337,2.1710423999999997,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000tat.jpeg
10892,AHZ20019n9,149.900664,2.4957636,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20019n9_300_300_3.jpeg
10893,4001116569188,74.9622734,52.0787479,/media/team_workspaces/astronomaly-project/images/18k-sample/4001116569188.jpeg
10894,4001103184189,214.7868734,52.7333719,/media/team_workspaces/astronomaly-project/images/18k-sample/4001103184189.jpeg
10895,AHZ2000nyf,150.6274732,2.205523,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000nyf_300_300_3.jpeg
10896,4000712925579,11.4583391,42.007295500000005,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712925579.jpeg
10897,4000712970447,11.4561632,42.0223934,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712970447.jpeg
10898,AHZ2000jlh,150.17027099999999,2.0276037000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000jlh.jpeg
10899,4502549720,344.7202133,-34.7955348,/media/team_workspaces/astronomaly-project/images/18k-sample/4502549720.jpeg
10900,4503426210,180.480884,-18.9662112,/media/team_workspaces/astronomaly-project/images/18k-sample/4503426210.jpeg
10901,4000709691001,109.4053349,37.7421799,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709691001.jpeg
10902,4000709691422,109.36535790000002,37.7539209,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709691422.jpeg
10903,AHZ20012q5,149.7139928,2.354653,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20012q5_300_300_3.jpeg
10904,4000709695293,202.5441647,47.1898983,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709695293.jpeg
10905,4503131798,280.803718,-32.3119517,/media/team_workspaces/astronomaly-project/images/18k-sample/4503131798.jpeg
10906,AHZ20017o5,150.1057181,2.608247,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20017o5_300_300_3.jpeg
10907,AHZ20005zq,149.82426940000002,1.7338637,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20005zq.jpeg
10908,AHZ2001n13,149.7249505,2.8368736,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001n13_300_300_3.jpeg
10909,4608782003,187.7011747,12.3930063,/media/team_workspaces/astronomaly-project/images/18k-sample/4608782003.jpeg
10910,4233113237,13.2674968,-73.413767,/media/team_workspaces/astronomaly-project/images/18k-sample/4233113237.jpeg
10911,59506595,,,/media/team_workspaces/astronomaly-project/images/18k-sample/59506595.jpeg
10912,4000712949584,11.4828858,42.0146593,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712949584.jpeg
10913,AGZ00082v2,53.05022220000001,-27.6791023,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ00082v2.jpeg
10914,4177298007,170.02850890000002,-12.1100216,/media/team_workspaces/astronomaly-project/images/18k-sample/4177298007.jpeg
10915,96123862,,,/media/team_workspaces/astronomaly-project/images/18k-sample/96123862.jpeg
10916,AHZ2000tpx,149.6991504,2.2287222,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000tpx_300_300_3.jpeg
10917,71545021,,,/media/team_workspaces/astronomaly-project/images/18k-sample/71545021.jpeg
10918,89768872,,,/media/team_workspaces/astronomaly-project/images/18k-sample/89768872.jpeg
10919,3784102,,,/media/team_workspaces/astronomaly-project/images/18k-sample/3784102.jpeg
10920,4000709116604,269.82382110000003,-29.2073913,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709116604.jpeg
10921,4000709457224,352.1748563,14.7349144,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709457224.jpeg
10922,AHZ2000fn3,150.7150604,2.070968,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000fn3.jpeg
10923,AHZ20006ni,149.7260257,1.6485947,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20006ni_300_300_3.jpeg
10924,4000714962958,11.1634698,41.6676531,/media/team_workspaces/astronomaly-project/images/18k-sample/4000714962958.jpeg
10925,AHZ2000ra2,150.0688299,2.1952905,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ra2_300_300_3.jpeg
10926,4177970553,188.998871,62.26363979999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4177970553.jpeg
10927,AHZ20010si,149.9024565,2.3465849,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20010si_300_300_3.jpeg
10928,4503132551,280.8277812,-32.3043903,/media/team_workspaces/astronomaly-project/images/18k-sample/4503132551.jpeg
10929,4000712885906,11.4785797,41.9950995,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712885906.jpeg
10930,39389267,,,/media/team_workspaces/astronomaly-project/images/18k-sample/39389267.jpeg
10931,AHZ2000rx8,150.0213312,2.1786341,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000rx8.jpeg
10932,60302221,,,/media/team_workspaces/astronomaly-project/images/18k-sample/60302221.jpeg
10933,AHZ20006qm,149.7350357,1.6980693,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20006qm_300_300_3.jpeg
10934,27951777,,,/media/team_workspaces/astronomaly-project/images/18k-sample/27951777.jpeg
10935,AHZ2001sfx,150.0224388,2.7264467999999997,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001sfx.jpeg
10936,AHZ20015px,150.5553556,2.4882557,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20015px_300_300_3.jpeg
10937,77340813,,,/media/team_workspaces/astronomaly-project/images/18k-sample/77340813.jpeg
10938,AHZ2001qit,150.005023,2.2947956,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qit_300_300_3.jpeg
10939,4000712840981,11.4628095,42.0407761,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712840981.jpeg
10940,93821923,,,/media/team_workspaces/astronomaly-project/images/18k-sample/93821923.jpeg
10941,4506722494,156.97932509999998,68.4143353,/media/team_workspaces/astronomaly-project/images/18k-sample/4506722494.jpeg
10942,AHZ2000lzv,149.6119541,2.0492048,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000lzv_300_300_3.jpeg
10943,4554431950,241.0724113,43.2225888,/media/team_workspaces/astronomaly-project/images/18k-sample/4554431950.jpeg
10944,AHZ2000kz5,149.7394663,2.0777322,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000kz5_300_300_3.jpeg
10945,AHZ2000sl2,149.8791093,2.2274611,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000sl2_300_300_3.jpeg
10946,4172786722,203.8087857,41.0029784,/media/team_workspaces/astronomaly-project/images/18k-sample/4172786722.jpeg
10947,4229236858,112.2290501,69.1864512,/media/team_workspaces/astronomaly-project/images/18k-sample/4229236858.jpeg
10948,4000713404646,11.5283974,42.1758159,/media/team_workspaces/astronomaly-project/images/18k-sample/4000713404646.jpeg
10949,AHZ2000dla,149.835659,1.8697669,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000dla_300_300_3.jpeg
10950,AHZ2001ppc,150.6560755,1.9695657,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001ppc.jpeg
10951,AHZ200108g,149.9423686,2.4156467,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200108g_300_300_3.jpeg
10952,AHZ2000xy2,150.2393979,2.4386183,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000xy2_300_300_3.jpeg
10953,4000712828791,11.4728835,42.037763,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712828791.jpeg
10954,4000712827628,11.4679293,42.0294201,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712827628.jpeg
10955,4177568473,279.11688430000004,-23.8822395,/media/team_workspaces/astronomaly-project/images/18k-sample/4177568473.jpeg
10956,73238650,,,/media/team_workspaces/astronomaly-project/images/18k-sample/73238650.jpeg
10957,4000712868283,11.4505233,41.9881695,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712868283.jpeg
10958,4001073139661,64.0171548,-24.0895537,/media/team_workspaces/astronomaly-project/images/18k-sample/4001073139661.jpeg
10959,AHZ2001gvj,150.0734391,2.6732508,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001gvj_300_300_3.jpeg
10960,AHZ2001q7t,149.5086149,2.0404743,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001q7t_300_300_3.jpeg
10961,96651614,,,/media/team_workspaces/astronomaly-project/images/18k-sample/96651614.jpeg
10962,4111279810,344.69722110000004,-34.8009189,/media/team_workspaces/astronomaly-project/images/18k-sample/4111279810.jpeg
10963,14878659,,,/media/team_workspaces/astronomaly-project/images/18k-sample/14878659.jpeg
10964,4000712926133,11.504566699999998,42.007487100000006,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712926133.jpeg
10965,AHZ2000qn6,150.0609421,2.2141995,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000qn6_300_300_3.jpeg
10966,AHZ2001gem,150.1300551,2.7232942,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001gem_300_300_3.jpeg
10967,AHZ2000r2o,150.1026158,2.1722812,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000r2o_300_300_3.jpeg
10968,AHZ2000ayr,150.3654546,1.8101773,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ayr.jpeg
10969,AHZ40005lh,53.108006700000004,-27.657651300000005,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ40005lh.jpeg
10970,AHZ2001rft,149.56108,2.3422824,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001rft_300_300_3.jpeg
10971,AHZ2001t1k,150.22120769999998,2.5447609,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001t1k.jpeg
10972,6000402278787,39.9644968,-1.5711363,/media/team_workspaces/astronomaly-project/images/18k-sample/6000402278787.jpeg
10973,AHZ2000gb0,150.6226983,2.0125698,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000gb0_300_300_3.jpeg
10974,AHZ20018sl,149.982226,2.5585564,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20018sl.jpeg
10975,AHZ2000bwc,150.2216299,1.8082358,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000bwc_300_300_3.jpeg
10976,4000710657662,11.4542904,42.1508554,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710657662.jpeg
10977,AHZ2000ej5,149.7255714,1.8106923,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ej5_300_300_3.jpeg
10978,4233113963,13.39106,-73.4038245,/media/team_workspaces/astronomaly-project/images/18k-sample/4233113963.jpeg
10979,AHZ10001rl,214.7078689,52.6182055,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10001rl_300_300_3.jpeg
10980,AHZ2000859,149.4578142,1.6568386000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000859.jpeg
10981,4111276888,344.7010472,-34.8232576,/media/team_workspaces/astronomaly-project/images/18k-sample/4111276888.jpeg
10982,72160140,,,/media/team_workspaces/astronomaly-project/images/18k-sample/72160140.jpeg
10983,65121256,,,/media/team_workspaces/astronomaly-project/images/18k-sample/65121256.jpeg
10984,4000709434591,170.048172,-12.15781,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709434591.jpeg
10985,4000712951798,11.4631371,42.015349,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712951798.jpeg
10986,AHZ2000b14,150.3640264,1.8632712,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000b14_300_300_3.jpeg
10987,4000709432977,34.3918,-5.225068599999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709432977.jpeg
10988,AHZ2001pv7,150.28254840000002,2.0476949,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001pv7_300_300_3.jpeg
10989,4000712867247,11.4479552,41.9876643,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712867247.jpeg
10990,AHZ2001qms,149.7316214,2.2533713,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qms_300_300_3.jpeg
10991,4503827263,276.0409288,-30.2829881,/media/team_workspaces/astronomaly-project/images/18k-sample/4503827263.jpeg
10992,AHZ2001lzp,150.1269009,2.8276349,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001lzp_300_300_3.jpeg
10993,AHZ2000ln9,149.6612811,2.0747966,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ln9_300_300_3.jpeg
10994,4177336369,16.0140456,2.2180139,/media/team_workspaces/astronomaly-project/images/18k-sample/4177336369.jpeg
10995,AHZ20014tz,150.5602444,2.4840072,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20014tz_300_300_3.jpeg
10996,11992231,,,/media/team_workspaces/astronomaly-project/images/18k-sample/11992231.jpeg
10997,58290733,,,/media/team_workspaces/astronomaly-project/images/18k-sample/58290733.jpeg
10998,AHZ2001m6n,149.9816997,2.7986908,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001m6n_300_300_3.jpeg
10999,AHZ2001s56,150.6779415,2.7406512,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s56_300_300_3.jpeg
11000,AHZ2000efg,149.728418,1.8487251,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000efg_300_300_3.jpeg
11001,46167036,,,/media/team_workspaces/astronomaly-project/images/18k-sample/46167036.jpeg
11002,75160363,,,/media/team_workspaces/astronomaly-project/images/18k-sample/75160363.jpeg
11003,AHZ2000vw7,150.627183,2.3813897,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000vw7_300_300_3.jpeg
11004,AHZ2001tiu,150.0350978,2.6986498,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001tiu_300_300_3.jpeg
11005,54829825,,,/media/team_workspaces/astronomaly-project/images/18k-sample/54829825.jpeg
11006,AHZ200170a,150.3354462,2.4757263,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200170a_300_300_3.jpeg
11007,87963235,,,/media/team_workspaces/astronomaly-project/images/18k-sample/87963235.jpeg
11008,4176806739,156.0136007,-57.7557671,/media/team_workspaces/astronomaly-project/images/18k-sample/4176806739.jpeg
11009,AHZ2001ogh,150.0135945,2.6403773,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001ogh_300_300_3.jpeg
11010,AHZ2001f8h,150.2704302,2.7715414000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001f8h_300_300_3.jpeg
11011,AHZ2001jcb,149.5820503,2.7574997,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001jcb_300_300_3.jpeg
11012,4603801911,178.34131069999998,49.5105838,/media/team_workspaces/astronomaly-project/images/18k-sample/4603801911.jpeg
11013,4000710657349,11.4776946,42.1506298,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710657349.jpeg
11014,4000708698735,3.6150629,-30.4084402,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708698735.jpeg
11015,AHZ2001t3g,150.06428449999999,1.7560337,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001t3g_300_300_3.jpeg
11016,4000712849295,11.462144,41.9771869,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712849295.jpeg
11017,AHZ2000p0s,150.4191828,2.1777151,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000p0s_300_300_3.jpeg
11018,4000712878125,11.4697441,41.9922187,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712878125.jpeg
11019,AHZ2001qa1,150.6789762,2.1686018,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qa1_300_300_3.jpeg
11020,AHZ20016us,150.3840147,2.4896117,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20016us_300_300_3.jpeg
11021,AHZ2000wvn,150.4180946,2.4194933,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000wvn_300_300_3.jpeg
11022,AHZ2001jta,149.6371671,2.6362044,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001jta_300_300_3.jpeg
11023,4503830700,276.0481905,-30.254865,/media/team_workspaces/astronomaly-project/images/18k-sample/4503830700.jpeg
11024,AHZ2000ta9,149.7814908,2.1745974,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ta9_300_300_3.jpeg
11025,4000712863109,11.4709839,41.9857414,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712863109.jpeg
11026,4507372584,67.3897142,-2.8740092,/media/team_workspaces/astronomaly-project/images/18k-sample/4507372584.jpeg
11027,4104009685,265.1891729,-53.67978929999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4104009685.jpeg
11028,4000708972728,195.0296215,27.9910554,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708972728.jpeg
11029,5305183,,,/media/team_workspaces/astronomaly-project/images/18k-sample/5305183.jpeg
11030,AHZ40002ue,53.332449100000005,-27.7825136,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ40002ue.jpeg
11031,4000712867350,11.488648800000002,41.9877549,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712867350.jpeg
11032,AHZ2001h7f,150.0135613,2.7176562,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001h7f_300_300_3.jpeg
11033,AHZ2000q1v,150.24809,2.1692498,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000q1v_300_300_3.jpeg
11034,AHZ2000bez,150.191018,1.8898758,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000bez_300_300_3.jpeg
11035,4000712851649,11.4732688,41.9790021,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712851649.jpeg
11036,AHZ2001gjy,150.1476561,2.6889753,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001gjy_300_300_3.jpeg
11037,4000710623818,11.4703282,42.1276441,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710623818.jpeg
11038,4000709697109,202.5168695,47.2018951,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709697109.jpeg
11039,31671691,,,/media/team_workspaces/astronomaly-project/images/18k-sample/31671691.jpeg
11040,4001426074111,197.884429,-1.3655643999999998,/media/team_workspaces/astronomaly-project/images/18k-sample/4001426074111.jpeg
11041,AHZ100063f,215.3697523,53.1958822,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100063f_300_300_3.jpeg
11042,AGZ00083i5,53.0838007,-27.901132500000003,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ00083i5.jpeg
11043,4552452743,16.0203514,2.2041104,/media/team_workspaces/astronomaly-project/images/18k-sample/4552452743.jpeg
11044,AHZ2000jcv,150.0654529,2.1162086,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000jcv_300_300_3.jpeg
11045,6000426838350,189.4111701,62.2911391,/media/team_workspaces/astronomaly-project/images/18k-sample/6000426838350.jpeg
11046,55342063,,,/media/team_workspaces/astronomaly-project/images/18k-sample/55342063.jpeg
11047,64273977,,,/media/team_workspaces/astronomaly-project/images/18k-sample/64273977.jpeg
11048,45174002,,,/media/team_workspaces/astronomaly-project/images/18k-sample/45174002.jpeg
11049,4154099583,187.7023885,12.3924005,/media/team_workspaces/astronomaly-project/images/18k-sample/4154099583.jpeg
11050,4506813489,248.1240609,-13.048419,/media/team_workspaces/astronomaly-project/images/18k-sample/4506813489.jpeg
11051,AHZ20000v8,149.8555191,1.6238157,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20000v8_300_300_3.jpeg
11052,AHZ20007cu,149.7181668,1.6367372,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20007cu_300_300_3.jpeg
11053,AHZ2001cgi,150.7410547,2.7287381,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001cgi_300_300_3.jpeg
11054,4000709120275,184.7043398,47.0478078,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709120275.jpeg
11055,AHZ200195t,149.9017345,2.6200837,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200195t_300_300_3.jpeg
11056,4000709110763,269.8482818,-29.210147,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709110763.jpeg
11057,AHZ2001siz,149.8528872,2.7519812,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001siz_300_300_3.jpeg
11058,AHZ2000yhb,150.391743,2.3597142,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000yhb_300_300_3.jpeg
11059,AHZ2001gre,150.1780604,2.695344,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001gre_300_300_3.jpeg
11060,AHZ2001nre,149.6325193,2.1115006000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001nre.jpeg
11061,AHZ200195r,149.9352382,2.5502587,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200195r_300_300_3.jpeg
11062,4000710646280,11.461865199999998,42.1447973,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710646280.jpeg
11063,4553082140,9.2555501,9.1594857,/media/team_workspaces/astronomaly-project/images/18k-sample/4553082140.jpeg
11064,AHZ20006kn,149.7748048,1.6803537,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20006kn_300_300_3.jpeg
11065,90915630,,,/media/team_workspaces/astronomaly-project/images/18k-sample/90915630.jpeg
11066,AHZ20019h2,149.9765067,2.5286156,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20019h2_300_300_3.jpeg
11067,AHZ2000plt,150.2641571,2.2904095,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000plt_300_300_3.jpeg
11068,4502345380,156.0006103,-57.75963960000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4502345380.jpeg
11069,103076288,,,/media/team_workspaces/astronomaly-project/images/18k-sample/103076288.jpeg
11070,AHZ2001lvg,150.1734568,2.8639917,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001lvg_300_300_3.jpeg
11071,4000710622627,11.460530300000002,42.1258807,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710622627.jpeg
11072,AHZ20007op,149.4895703,1.7915586,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20007op_300_300_3.jpeg
11073,COS_1071,150.10959,2.1885642000000005,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_1071.jpeg
11074,AHZ2000fab,149.5043896,1.8063257,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000fab_300_300_3.jpeg
11075,4000708970036,53.0398292,-27.8361365,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708970036.jpeg
11076,4233115457,13.365519699999998,-73.3899999,/media/team_workspaces/astronomaly-project/images/18k-sample/4233115457.jpeg
11077,4000721545331,9.814634800000002,48.435374,/media/team_workspaces/astronomaly-project/images/18k-sample/4000721545331.jpeg
11078,AHZ2001mjg,149.83821930000002,2.8382278,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001mjg.jpeg
11079,4552190255,209.295016,4.3316119,/media/team_workspaces/astronomaly-project/images/18k-sample/4552190255.jpeg
11080,AHZ2001muu,149.7757589,2.8614198,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001muu_300_300_3.jpeg
11081,4557142274,189.4122629,62.2614083,/media/team_workspaces/astronomaly-project/images/18k-sample/4557142274.jpeg
11082,4177570957,279.1041271,-23.9126508,/media/team_workspaces/astronomaly-project/images/18k-sample/4177570957.jpeg
11083,AHZ20007bk,149.7256553,1.6484674,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20007bk_300_300_3.jpeg
11084,AHZ20005xx,149.8325378,1.7514172,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20005xx_300_300_3.jpeg
11085,AHZ20018pr,150.0312764,2.5756412,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20018pr_300_300_3.jpeg
11086,4556530236,280.7139894,-32.2417733,/media/team_workspaces/astronomaly-project/images/18k-sample/4556530236.jpeg
11087,5125796,,,/media/team_workspaces/astronomaly-project/images/18k-sample/5125796.jpeg
11088,AHZ2001s45,150.7792816,2.7611748,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s45.jpeg
11089,AHZ20016kr,150.2869819,2.5734703,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20016kr.jpeg
11090,AHZ2001rfn,149.5495005,2.3817890999999998,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001rfn_300_300_3.jpeg
11091,4111053546,209.9691515,62.509212100000006,/media/team_workspaces/astronomaly-project/images/18k-sample/4111053546.jpeg
11092,4233417024,201.4016128,-47.5880248,/media/team_workspaces/astronomaly-project/images/18k-sample/4233417024.jpeg
11093,4556671505,255.6680337,-26.2891599,/media/team_workspaces/astronomaly-project/images/18k-sample/4556671505.jpeg
11094,AHZ20004yv,150.135072,1.6910186999999999,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20004yv.jpeg
11095,AHZ10002im,214.50567059999997,52.66150940000001,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10002im.jpeg
11096,4000709434818,170.05204819999997,-12.1444055,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709434818.jpeg
11097,AHZ2001sxh,149.5771498,2.7927222,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001sxh_300_300_3.jpeg
11098,4000713476363,11.5853903,42.1648753,/media/team_workspaces/astronomaly-project/images/18k-sample/4000713476363.jpeg
11099,4174568975,109.4784023,37.7072478,/media/team_workspaces/astronomaly-project/images/18k-sample/4174568975.jpeg
11100,4000712865098,11.4734642,41.9867403,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712865098.jpeg
11101,AHZ2000j0y,150.2044859,2.0583456,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000j0y_300_300_3.jpeg
11102,4000708699273,3.5930742,-30.390351000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708699273.jpeg
