,SourceID,reps_x,reps_y,file_loc
6907,AHZ2001qp5,-0.8723841,14.53282,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qp5_300_300_3.jpeg
6908,AHZ2001qwy,-0.9922492,12.233176,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qwy_300_300_3.jpeg
6909,AHZ2000gh0,-0.20334743,4.6717334,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000gh0.jpeg
6910,1352927,2.9096122,11.807933,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/1352927.jpeg
6911,4000712923037,11.825968,11.261832,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712923037.jpeg
6912,AHZ2001hk7,-2.315445,6.7076626,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001hk7_300_300_3.jpeg
6913,4000712859663,11.773372,10.726371,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712859663.jpeg
6914,AHZ2000k7r,-1.5649865,9.893483,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000k7r_300_300_3.jpeg
6915,AHZ2001pke,-1.8154706,7.6090546,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001pke.jpeg
6916,84088846,1.5609906,-0.9806361,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/84088846.jpeg
6917,AHZ20013k7,0.59432447,7.892598,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20013k7_300_300_3.jpeg
6918,AHZ2000z7y,-0.445551,4.8680534,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000z7y_300_300_3.jpeg
6919,4000939559892,-1.7900484,4.5315933,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000939559892.jpeg
6920,AHZ2001sek,1.2161648,7.219705,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001sek_300_300_3.jpeg
6921,4000709447788,11.240619,9.976591,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709447788.jpeg
6922,AHZ10002jd,-0.83191144,12.681306,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10002jd_300_300_3.jpeg
6923,4501088477,-2.734256,9.215298,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4501088477.jpeg
6924,AHZ2000oec,-0.8823395,5.756279,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000oec_300_300_3.jpeg
6925,4000712876858,12.079161,11.276026,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712876858.jpeg
6926,4556349305,-1.2196912,11.255928,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556349305.jpeg
6927,UDS_17905,0.483257,3.351375,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/UDS_17905.jpeg
6928,AHZ2000kpa,-0.5679637,4.1054688,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000kpa_300_300_3.jpeg
6929,AHZ20015ul,0.66649,12.5327835,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20015ul_300_300_3.jpeg
6930,4000709131459,-3.0066931,9.559572,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709131459.jpeg
6931,AHZ2000c1o,-2.2090907,9.106168,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000c1o_300_300_3.jpeg
6932,AHZ2001luw,-0.5826673,8.769464,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001luw_300_300_3.jpeg
6933,AHZ2001h8b,-1.0539625,6.19906,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001h8b_300_300_3.jpeg
6934,AHZ10001sx,-1.645125,5.708846,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10001sx.jpeg
6935,AHZ2000mzd,-2.3467774,8.313722,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000mzd_300_300_3.jpeg
6936,10102445,-0.36619332,7.6980376,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/10102445.jpeg
6937,36614425,5.828011,11.178884,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/36614425.jpeg
6938,2427122,-2.7916942,6.66826,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/2427122.jpeg
6939,4000712972734,11.301294,11.303031,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712972734.jpeg
6940,AHZ2001sb9,-1.8055259,11.731443,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001sb9_300_300_3.jpeg
6941,AHZ20014ba,-4.296482,11.38894,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20014ba_300_300_3.jpeg
6942,AHZ2001j8a,-0.016315807,7.435659,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001j8a_300_300_3.jpeg
6943,4000707179176,10.402407,10.663779,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000707179176.jpeg
6944,51593088,3.0007906,9.97415,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/51593088.jpeg
6945,AHZ2000rb6,-3.954718,8.390787,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000rb6.jpeg
6946,4553083007,-0.681054,14.786285,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4553083007.jpeg
6947,GDS_19171,1.4592355,5.734953,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_19171.jpeg
6948,4506810559,1.7141862,10.935013,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506810559.jpeg
6949,4608706749,5.034072,12.080971,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4608706749.jpeg
6950,4000710623926,11.426516,10.88076,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710623926.jpeg
6951,AHZ2001kp6,-3.4626546,10.447924,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001kp6_300_300_3.jpeg
6952,4174568374,0.1149193,12.289164,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4174568374.jpeg
6953,4000708699477,-0.552128,14.835647,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708699477.jpeg
6954,AHZ2000gui,-3.4270608,8.893454,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000gui.jpeg
6955,4111278722,-2.113644,8.659663,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111278722.jpeg
6956,26629363,2.02887,-0.05793268,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/26629363.jpeg
6957,4605481864,-2.2191277,14.071453,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4605481864.jpeg
6958,AHZ20011dj,-3.445633,9.325047,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20011dj_300_300_3.jpeg
6959,GDS_22548,-0.0007103011,7.5696564,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_22548.jpeg
6960,6000360825078,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/6000360825078.jpeg
6961,37637180,-3.9471548,4.507506,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/37637180.jpeg
6962,AHZ2001oux,1.6250111,7.520696,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001oux_300_300_3.jpeg
6963,AHZ2001p34,-2.6175191,9.409725,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001p34.jpeg
6964,AHZ2000c92,-0.41701823,14.550587,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000c92_300_300_3.jpeg
6965,AHZ2001ijw,-1.7552999,7.4021845,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001ijw_300_300_3.jpeg
6966,AHZ2000d25,-2.760294,8.584748,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000d25_300_300_3.jpeg
6967,AHZ2000fdf,-3.5841095,7.965028,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000fdf.jpeg
6968,4552193254,-0.8954317,12.369632,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4552193254.jpeg
6969,AHZ200195q,-1.5765784,5.582643,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ200195q_300_300_3.jpeg
6970,51713911,1.7876034,0.19779477,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/51713911.jpeg
6971,AHZ2001i1d,-2.7255135,10.841786,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001i1d_300_300_3.jpeg
6972,6000381960188,-0.32438204,6.9540424,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/6000381960188.jpeg
6973,AHZ2000xpd,-1.5829488,13.914174,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000xpd_300_300_3.jpeg
6974,4178460667,5.435884,12.697858,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4178460667.jpeg
6975,6074567,-2.497707,13.938163,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/6074567.jpeg
6976,4502550738,-0.45297477,13.365,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4502550738.jpeg
6977,4001300038704,-2.811819,5.800423,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001300038704.jpeg
6978,AHZ20011ep,-3.7795153,9.517955,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20011ep_300_300_3.jpeg
6979,AHZ2000c89,-4.893528,9.835887,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000c89_300_300_3.jpeg
6980,96694706,3.278289,7.452961,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/96694706.jpeg
6981,AHZ2001mpr,-0.7299959,5.135024,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001mpr_300_300_3.jpeg
6982,4000712872198,11.913158,10.851296,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712872198.jpeg
6983,4232540679,-0.2425749,10.130177,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4232540679.jpeg
6984,AHZ2001svc,-2.0679865,10.787143,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001svc_300_300_3.jpeg
6985,4506907511,0.0066268994,8.479211,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506907511.jpeg
6986,AHZ10003c0,-2.4919071,8.968329,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10003c0_300_300_3.jpeg
6987,97658037,1.1987469,12.781295,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/97658037.jpeg
6988,4607054707,-0.85273045,8.676712,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4607054707.jpeg
6989,587729388218679304,-0.14003095,13.161748,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/587729388218679304.jpeg
6990,AHZ2000l4p,0.107306555,9.110621,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000l4p_300_300_3.jpeg
6991,4000707382616,10.715726,9.751654,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000707382616.jpeg
6992,4000709477129,6.7807035,11.057637,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709477129.jpeg
6993,4177566434,4.2166,12.756679,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4177566434.jpeg
6994,4000707135667,11.535856,10.565442,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000707135667.jpeg
6995,AHZ100030i,0.08639675,12.075015,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ100030i_300_300_3.jpeg
6996,4000709696249,5.817448,9.674432,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709696249.jpeg
6997,4000710645479,11.536314,11.974085,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710645479.jpeg
6998,4895771,4.7625,9.54954,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4895771.jpeg
6999,GDS_540,0.5852323,6.559864,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_540.jpeg
7000,AHZ2001q7j,-3.090855,12.474214,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001q7j_300_300_3.jpeg
7001,4556353748,-0.18501885,8.607992,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556353748.jpeg
7002,AHZ2001s8o,-0.7650326,12.114731,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001s8o_300_300_3.jpeg
7003,AHZ20007mp,-0.27795956,4.331599,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20007mp_300_300_3.jpeg
7004,4503829440,5.126314,12.759555,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503829440.jpeg
7005,AHZ2000ipc,-4.6395335,11.228053,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000ipc_300_300_3.jpeg
7006,587725505557561709,0.5284724,14.662844,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/587725505557561709.jpeg
7007,4172787210,-2.253149,14.004765,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4172787210.jpeg
7008,4104009228,5.4901285,12.046421,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4104009228.jpeg
7009,4001322903610,3.8624797,10.93684,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001322903610.jpeg
7010,4000709476912,6.324469,11.67935,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709476912.jpeg
7011,AHZ2001aq3,-2.627481,6.41312,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001aq3.jpeg
7012,AHZ2000vmh,-0.06500196,9.281176,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000vmh_300_300_3.jpeg
7013,AHZ2000xzz,1.346336,12.647736,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000xzz.jpeg
7014,23752624,5.0905104,7.281154,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/23752624.jpeg
7015,AHZ2000ejg,2.3636703,7.646567,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000ejg_300_300_3.jpeg
7016,4001267768735,-3.6969423,6.21059,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001267768735.jpeg
7017,AHZ2001o3n,-3.960548,10.397131,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001o3n_300_300_3.jpeg
7018,AHZ2001mcn,-0.962784,4.992308,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001mcn.jpeg
7019,54263287,5.8184834,7.985634,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/54263287.jpeg
7020,4000712848427,10.82209,9.874541,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712848427.jpeg
7021,AHZ20011i6,-0.28327248,6.6824613,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20011i6_300_300_3.jpeg
7022,AHZ10001cv,2.0453143,8.742002,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10001cv_300_300_3.jpeg
7023,89138176,0.4173137,5.647001,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/89138176.jpeg
7024,4556772319,7.0306783,12.125016,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556772319.jpeg
7025,4503102887,4.888736,12.569158,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503102887.jpeg
7026,4000710676147,11.56208,10.137881,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710676147.jpeg
7027,4000712960880,11.054717,10.335612,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712960880.jpeg
7028,4000712940452,10.992589,11.036211,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712940452.jpeg
7029,AHZ2000qbi,-0.43230054,4.387816,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000qbi_300_300_3.jpeg
7030,AHZ2000fxs,-4.187277,7.789457,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000fxs.jpeg
7031,4000712948791,10.837013,10.660278,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712948791.jpeg
7032,4604542629,3.303345,7.662482,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4604542629.jpeg
7033,AHZ2000kdw,-0.112848,4.0924473,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000kdw_300_300_3.jpeg
7034,4229611874,6.227608,11.04166,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4229611874.jpeg
7035,4506814327,5.149409,12.610183,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506814327.jpeg
7036,AHZ2000xhj,-4.6139507,9.211571,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000xhj_300_300_3.jpeg
7037,UDS_15433,1.0856271,2.649089,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/UDS_15433.jpeg
7038,AHZ2001fl3,-1.4901768,9.88179,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001fl3_300_300_3.jpeg
7039,4000709101355,10.840187,12.142542,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709101355.jpeg
7040,4000709692172,-1.349611,12.696395,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709692172.jpeg
7041,AHZ2001qrh,-1.3295338,10.907188,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qrh_300_300_3.jpeg
7042,4503132095,4.317754,11.811385,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503132095.jpeg
7043,AHZ2000fni,-2.0924492,13.174308,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000fni_300_300_3.jpeg
7044,39708719,4.6991854,9.231186,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/39708719.jpeg
7045,AHZ2001rpo,2.108241,7.942794,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rpo_300_300_3.jpeg
7046,AHZ10006gy,-1.273344,7.928395,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10006gy.jpeg
7047,AHZ2000r5u,3.1293857,7.523883,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000r5u_300_300_3.jpeg
7048,4000713402840,10.48811,10.381961,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000713402840.jpeg
7049,AHZ2000i6c,-0.17043099,6.563508,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000i6c.jpeg
7050,4554173292,0.42149538,6.0981164,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4554173292.jpeg
7051,4000709691670,-2.2809317,11.369208,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709691670.jpeg
7052,30328902,-0.55793595,13.9364,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/30328902.jpeg
7053,4110461312,6.8955116,12.159723,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4110461312.jpeg
7054,AHZ2001rbi,-1.3777124,12.723004,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rbi_300_300_3.jpeg
7055,36601408,-2.7946703,6.5602975,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/36601408.jpeg
7056,4001157900721,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001157900721.jpeg
7057,53751399,-2.6326244,6.273607,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/53751399.jpeg
7058,4000708699394,-0.87418926,10.948472,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708699394.jpeg
7059,AHZ2001fub,0.31418422,14.44397,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001fub_300_300_3.jpeg
7060,AGZ00083nj,-3.3049755,10.801611,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ00083nj.jpeg
7061,4000708717274,4.6691556,11.11014,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708717274.jpeg
7062,AHZ20018rj,-0.40251687,10.761479,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20018rj_300_300_3.jpeg
7063,4000709131365,0.6957527,6.606114,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709131365.jpeg
7064,AHZ2000dth,-1.7287313,6.04665,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000dth_300_300_3.jpeg
7065,AHZ20003jn,-0.6600839,6.765989,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20003jn_300_300_3.jpeg
7066,4000712892163,11.547201,11.0374365,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712892163.jpeg
7067,AHZ2000tss,-1.7176571,8.595722,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000tss.jpeg
7068,4608707055,2.4051359,8.01067,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4608707055.jpeg
7069,AHZ2001ptb,0.78621024,11.996081,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001ptb_300_300_3.jpeg
7070,AHZ2001enb,-3.1270835,8.542566,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001enb_300_300_3.jpeg
7071,AHZ2000hsz,-2.137267,6.8233504,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000hsz_300_300_3.jpeg
7072,AHZ2000svn,0.05176745,10.948223,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000svn_300_300_3.jpeg
7073,AHZ2000zjg,0.72801316,3.1139698,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000zjg_300_300_3.jpeg
7074,AHZ2001o06,-0.21267337,13.686979,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001o06_300_300_3.jpeg
7075,AHZ200089y,0.9515026,13.154937,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ200089y_300_300_3.jpeg
7076,4000713407703,10.847323,9.677357,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000713407703.jpeg
7077,AHZ2000bmh,-0.7543159,13.853025,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000bmh.jpeg
7078,GDS_6805,0.12196717,4.132905,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_6805.jpeg
7079,4000712920655,10.353898,11.15888,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712920655.jpeg
7080,4503585452,5.3861117,11.459546,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503585452.jpeg
7081,4000712957563,11.555149,11.310208,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712957563.jpeg
7082,AHZ2000hyn,-2.1131659,11.35663,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000hyn_300_300_3.jpeg
7083,AHZ2000fn6,-3.074443,11.398764,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000fn6_300_300_3.jpeg
7084,AHZ2001n2q,0.22133428,14.714095,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001n2q.jpeg
7085,4175360426,-2.0744438,9.763057,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4175360426.jpeg
7086,4000709697173,6.1018753,10.021403,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709697173.jpeg
7087,35309961,0.16554883,12.939176,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/35309961.jpeg
7088,4556353556,-2.0953739,6.736358,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556353556.jpeg
7089,4000712855849,11.65857,10.806767,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712855849.jpeg
7090,AHZ2000vak,-0.27066448,8.339307,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000vak_300_300_3.jpeg
7091,GDS_3704,-4.3265033,7.2061296,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_3704.jpeg
7092,4001253489411,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001253489411.jpeg
7093,AHZ20009gg,-1.1138738,5.176637,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20009gg.jpeg
7094,AHZ10005oz,-1.1673248,14.28475,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10005oz_300_300_3.jpeg
7095,6000376624988,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/6000376624988.jpeg
7096,AHZ2001fa2,-3.4637437,6.682058,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001fa2_300_300_3.jpeg
7097,4000712925828,12.079938,10.434345,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712925828.jpeg
7098,4503656917,0.53919154,11.666821,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503656917.jpeg
7099,AHZ2000h7z,-1.563631,11.395973,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000h7z.jpeg
7100,AHZ2001bnr,-3.891171,7.914556,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001bnr_300_300_3.jpeg
7101,AHZ2001qbe,-3.9633482,12.566054,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qbe_300_300_3.jpeg
7102,93863392,-2.5539157,11.871411,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/93863392.jpeg
7103,4000713401631,9.902804,10.794661,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000713401631.jpeg
7104,4177569394,6.923194,12.165036,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4177569394.jpeg
7105,AHZ20019rp,-0.9291442,11.2272625,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20019rp_300_300_3.jpeg
7106,4000710691375,10.084583,10.387621,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710691375.jpeg
